División,Curso,Grupo,Asignatura,Profesor,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10
2,2,A, 8, 1,5.0,6.0,6.0,7.0,8.0,9.0,8.0,10.0,9.0,8.0
2,2,A, 8, 1,3.0,6.0,4.0,2.0,4.0,8.0,1.0,5.0,3.0,2.0
2,2,A, 8, 1,4.0,3.0,6.0,8.0,7.0,5.0,8.0,9.0,5.0,8.0
2,2,A, 8, 1,4.0,5.0,2.0,5.0,3.0,7.0,5.0,6.0,4.0,3.0
2,2,A, 8, 1,5.0,5.0,6.0,8.0,6.0,9.0,7.0,8.0,9.0,6.0
2,2,A, 8, 1,7.0,6.0,2.0,8.0,4.0,8.0,5.0,8.0,7.0,4.0
2,2,A, 8, 1,9.0,9.0,9.0,8.0,9.0,10.0,9.0,9.0,10.0,9.0
2,2,A, 8, 1,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
2,2,A, 8, 1,8.0,6.0,8.0,7.0,6.0,8.0,9.0,9.0,7.0,7.0
2,2,A, 8, 1,9.0,10.0,8.0,7.0,7.0,8.0,9.0,7.0,9.0,8.0
2,2,A, 8, 1,2.0,2.0,4.0,1.0,5.0,9.0,6.0,7.0,2.0,1.0
2,2,A, 8, 1,7.0,7.0,9.0,4.0,5.0,9.0,6.0,9.0,9.0,7.0
2,2,A, 8, 1,7.0,7.0,7.0,10.0,7.0,10.0,8.0,7.0,7.0,8.0
2,2,A, 8, 1,2.0,1.0,2.0,6.0,4.0,7.0,5.0,4.0,4.0,5.0
2,2,A, 8, 1,6.0,8.0,7.0,6.0,7.0,7.0,6.0,7.0,9.0,7.0
2,2,A, 8, 1,5.0,9.0,5.0,6.0,5.0,8.0,6.0,7.0,6.0,6.0
2,2,A, 8, 1,6.0,9.0,5.0,6.0,3.0,7.0,7.0,8.0,7.0,6.0
2,2,A, 8, 1,4.0,8.0,7.0,9.0,5.0,10.0,7.0,10.0,10.0,7.0
2,2,A, 8, 1,2.0,1.0,4.0,5.0,1.0,10.0,7.0,4.0,1.0,1.0
2,2,A, 8, 1,4.0,3.0,9.0,10.0,6.0,3.0,3.0,2.0,3.0,4.0
2,2,A, 8, 1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
2,2,A, 8, 1,8.0,9.0,6.0,6.0,7.5,7.0,8.0,9.0,7.0,7.5
2,2,A, 8, 1,6.0,6.0,6.0,5.0,2.0,8.0,7.0,9.0,8.0,2.0
2,2,A, 8, 1,8.0,9.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,8.0
2,2,A, 8, 1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
2,2,A, 8, 1,7.0,10.0,7.0,6.0,9.0,8.0,9.0,9.0,7.0,8.0
2,2,A, 8, 1,8.0,7.0,8.0,9.0,7.0,10.0,9.0,8.0,9.0,9.0
2,2,A, 8, 1,10.0,2.0,2.0,10.0,10.0,10.0,6.0,5.0,10.0,6.0
2,2,A, 8, 1,8.0,9.0,10.0,8.0,7.0,8.0,7.0,7.0,9.0,8.0
2,2,A, 8, 1,8.0,8.0,8.0,10.0,8.0,7.0,9.0,9.0,7.0,10.0
2,2,C, 8, 1,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,9.0,8.0
2,2,C, 8, 1,5.0,8.0,5.0,8.0,7.0,7.0,7.0,6.0,2.0,5.0
2,2,C, 8, 1,7.0,8.0,8.0,10.0,7.0,9.0,9.0,10.0,7.0,8.0
2,2,C, 8, 1,6.0,9.0,7.0,9.0,6.0,7.0,9.0,8.0,6.0,6.0
2,2,A, 10, 3,10.0,9.0,9.0,7.0,8.0,9.0,9.0,8.0,10.0,9.0
2,2,A, 10, 3,10.0,9.0,10.0,7.0,10.0,10.0,10.0,7.0,5.0,10.0
2,2,A, 10, 3,7.0,8.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0
2,2,A, 10, 3,7.0,8.0,9.0,6.0,6.0,9.0,8.0,7.0,8.0,8.0
2,2,A, 10, 3,8.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,9.0
2,2,A, 10, 3,8.0,8.0,6.0,5.0,8.0,8.0,8.0,7.0,6.0,7.0
2,2,A, 10, 3,7.0,7.0,7.0,6.0,6.0,8.0,8.0,7.0,9.0,7.0
2,2,A, 10, 3,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0
2,2,A, 10, 3,8.0,7.0,8.0,6.0,9.0,10.0,9.0,7.0,6.0,8.0
2,2,A, 10, 3,10.0,10.0,9.0,9.0,10.0,9.0,10.0,5.0,10.0,9.0
2,2,A, 10, 3,9.0,8.0,9.0,7.0,9.0,10.0,8.0,7.0,10.0,9.0
2,2,A, 10, 3,7.0,4.0,3.0,6.0,7.0,10.0,7.0,6.0,4.0,7.0
2,2,A, 10, 3,7.0,4.0,4.0,5.0,6.0,5.0,8.0,9.0,3.0,5.0
2,2,A, 10, 3,10.0,8.0,8.0,7.0,8.0,9.0,9.0,9.0,8.0,9.0
2,2,A, 10, 3,7.0,7.0,8.0,7.0,8.0,6.0,7.0,6.0,9.0,8.0
2,2,A, 10, 3,10.0,10.0,10.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0
2,2,A, 10, 3,8.0,5.0,9.0,3.0,7.0,9.0,3.0,5.0,10.0,7.0
2,2,A, 10, 3,10.0,10.0,7.0,5.0,9.0,8.0,7.0,7.0,8.0,9.0
2,2,A, 10, 3,9.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0
2,2,A, 10, 3,10.0,10.0,10.0,8.0,10.0,10.0,8.0,8.0,10.0,10.0
2,2,A, 10, 3,8.0,9.0,10.0,8.0,9.0,10.0,9.0,8.0,10.0,9.0
2,2,A, 10, 3,7.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0
2,2,A, 10, 3,8.0,10.0,8.0,9.0,9.0,8.0,8.0,7.0,9.0,8.0
2,2,A, 10, 3,3.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,6.0,5.0
2,2,A, 10, 3,10.0,8.0,8.0,8.0,9.0,9.0,7.0,6.0,9.0,8.0
2,2,A, 10, 3,8.0,9.0,8.0,8.0,8.0,8.0,9.0,5.0,9.0,9.0
2,2,A, 10, 3,9.0,7.0,9.0,8.0,9.0,9.0,10.0,8.0,7.0,9.0
2,2,A, 10, 3,10.0,9.0,10.0,10.0,5.0,10.0,5.0,2.0,7.0,9.0
2,2,A, 10, 3,7.0,7.0,6.0,8.0,6.0,6.0,4.0,6.0,7.0,8.0
2,2,A, 10, 3,7.0,3.0,7.0,8.0,7.0,9.0,6.0,3.0,3.0,5.0
2,2,A, 10, 3,7.0,9.0,10.0,5.0,7.0,9.0,9.0,6.0,7.0,8.0
2,2,A, 10, 3,10.0,10.0,9.0,10.0,7.0,10.0,10.0,10.0,7.0,9.0
2,2,A, 10, 3,10.0,9.0,10.0,8.0,8.0,10.0,9.0,8.0,9.0,9.0
2,2,A, 10, 3,9.0,10.0,7.0,7.0,8.0,10.0,8.0,9.0,9.0,9.0
2,2,A, 10, 3,9.0,9.0,9.0,8.0,8.0,10.0,9.0,10.0,10.0,9.0
2,2,A, 10, 3,9.0,7.0,7.0,7.0,7.0,9.0,9.0,7.0,9.0,8.0
2,2,A, 10, 3,8.0,8.0,7.0,8.0,6.0,8.0,7.0,1.0,6.0,8.0
2,2,A, 10, 3,5.0,4.0,6.0,5.0,4.0,5.0,7.0,1.0,7.0,8.0
2,2,A, 10, 3,7.0,7.0,6.0,6.0,7.0,8.0,7.0,6.0,7.0,7.0
2,2,A, 10, 3,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0
2,2,A, 11, 7,5.0,5.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0,6.0
2,2,A, 11, 7,7.0,7.0,8.0,7.0,8.0,9.0,8.0,7.0,6.0,8.0
2,2,A, 11, 7,6.0,7.0,7.0,5.0,7.0,7.0,8.0,6.0,5.0,7.0
2,2,A, 11, 7,4.0,5.0,6.0,5.0,7.0,6.0,5.0,8.0,6.0,5.0
2,2,A, 11, 7,7.0,8.0,5.0,6.0,5.0,8.0,6.0,5.0,8.0,7.0
2,2,A, 11, 7,3.0,2.0,3.0,1.0,2.0,6.0,4.0,2.0,2.0,4.0
2,2,A, 11, 7,2.0,1.0,3.0,3.0,3.0,7.0,1.0,1.0,3.0,3.0
2,2,A, 11, 7,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0
2,2,A, 11, 7,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0
2,2,A, 11, 7,3.0,4.0,5.0,5.0,4.0,7.0,7.0,8.0,5.0,6.0
2,2,A, 11, 7,8.0,9.0,7.0,8.0,7.0,9.0,9.0,8.0,9.0,7.0
2,2,A, 11, 7,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0
2,2,A, 11, 7,6.0,5.0,3.0,5.0,7.0,9.0,6.0,4.0,3.0,5.0
2,1,A, 11, 7,5.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,1.0
2,1,A, 11, 7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0
2,2,A, 11, 7,9.0,8.0,7.0,8.0,5.0,10.0,10.0,4.0,5.0,7.0
2,2,A, 11, 7,4.0,1.0,1.0,1.0,10.0,10.0,10.0,8.0,10.0,5.0
2,2,A, 11, 7,6.0,7.0,5.0,5.0,6.0,7.0,5.0,6.0,7.0,8.0
2,2,A, 11, 7,6.0,5.0,5.0,6.0,7.0,10.0,7.0,7.0,5.0,8.0
2,2,A, 11, 7,6.0,3.0,4.0,4.0,8.0,8.0,10.0,7.0,7.0,7.0
2,2,A, 11, 7,6.0,7.0,6.0,8.0,6.0,10.0,7.0,8.0,6.0,7.0
2,2,A, 11, 7,7.0,5.0,6.0,6.0,7.0,9.0,6.0,8.0,8.0,7.0
2,2,A, 11, 7,7.0,8.0,7.0,10.0,7.0,10.0,10.0,5.0,8.0,8.0
2,2,A, 11, 7,9.0,7.0,7.0,9.0,8.0,7.0,7.0,9.0,8.0,8.0
2,2,A, 11, 7,8.0,7.0,9.0,7.0,8.0,9.0,6.0,8.0,9.0,8.0
2,2,A, 11, 7,10.0,8.0,9.0,9.0,10.0,8.0,9.0,8.0,10.0,9.0
2,2,A, 11, 7,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0
2,2,A, 11, 7,6.0,7.0,5.0,7.0,9.0,10.0,7.0,4.0,5.0,4.0
2,2,A, 11, 7,4.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0
2,2,A, 11, 7,7.0,5.0,7.0,7.0,6.0,10.0,8.0,9.0,7.0,8.0
2,2,A, 11, 7,6.0,5.0,3.0,4.0,4.0,8.0,7.0,4.0,3.0,4.0
2,2,A, 11, 7,4.0,3.0,9.0,6.0,7.0,6.0,8.0,9.0,7.0,8.0
2,2,A, 11, 7,7.0,6.0,5.0,6.0,5.0,8.0,8.0,6.0,7.0,6.0
2,2,A, 11, 7,6.0,4.0,5.0,7.0,6.0,8.0,5.0,6.0,6.0,6.0
2,2,A, 11, 7,8.0,8.0,9.0,7.0,9.0,9.0,8.0,7.0,8.0,8.0
2,2,A, 11, 7,8.0,6.0,7.0,6.0,8.0,9.0,8.0,9.0,8.0,8.0
2,2,A, 11, 7,6.0,5.0,6.0,6.0,7.0,10.0,8.0,6.0,5.0,7.0
2,2,A, 11, 7,6.0,4.0,4.0,4.0,5.0,5.0,6.0,7.0,2.0,4.0
2,2,A, 11, 7,5.0,5.0,5.0,4.0,5.0,8.0,7.0,7.0,4.0,4.0
2,2,A, 11, 7,1.0,2.0,1.0,5.0,1.0,8.0,3.0,3.0,4.0,2.0
2,2,A, 11, 7,5.0,2.0,2.0,5.0,6.0,5.0,8.0,8.0,8.0,5.0
2,2,A, 7, 23,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
2,2,A, 7, 23,10.0,8.0,10.0,7.0,10.0,10.0,10.0,9.0,10.0,9.0
2,2,A, 7, 23,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
2,2,A, 7, 23,9.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0
2,2,A, 7, 23,9.0,4.0,8.0,7.0,6.0,1.0,7.0,4.0,6.0,6.0
2,2,A, 7, 23,9.0,9.0,10.0,9.0,9.0,8.0,9.0,8.0,10.0,10.0
2,2,A, 7, 23,7.0,7.0,8.0,6.0,6.0,6.0,9.0,7.0,7.0,7.0
2,2,A, 7, 23,10.0,10.0,10.0,10.0,7.0,3.0,10.0,5.0,10.0,9.0
2,2,A, 7, 23,8.0,8.0,8.0,7.0,8.0,3.0,8.0,7.0,8.0,8.0
2,2,A, 7, 23,8.0,7.0,7.0,7.0,8.0,2.0,8.0,7.0,7.0,7.0
2,2,A, 7, 23,7.0,6.0,8.0,6.0,7.0,1.0,7.0,6.0,7.0,8.0
2,2,A, 7, 23,8.0,8.0,7.0,7.0,8.0,5.0,8.0,7.0,8.0,9.0
2,2,A, 7, 23,6.0,1.0,7.0,5.0,5.0,7.0,8.0,5.0,8.0,6.0
2,2,A, 7, 23,9.0,5.0,9.0,6.0,8.0,10.0,8.0,7.0,9.0,8.0
2,2,A, 7, 23,8.0,7.0,9.0,8.0,8.0,6.0,8.0,7.0,9.0,8.0
2,2,A, 7, 23,7.0,6.0,5.0,6.0,7.0,1.0,7.0,6.0,5.0,8.0
2,2,A, 7, 23,6.0,4.0,6.0,4.0,6.0,1.0,7.0,5.0,7.0,4.0
2,2,A, 7, 23,10.0,10.0,9.0,9.0,7.0,4.0,7.0,5.0,10.0,9.0
2,2,A, 7, 23,7.0,5.0,6.0,4.0,7.0,1.0,5.0,5.0,6.0,6.0
2,2,A, 7, 23,8.0,7.0,10.0,10.0,9.0,4.0,10.0,5.0,10.0,8.0
2,2,A, 7, 23,9.0,9.0,10.0,8.0,9.0,6.0,8.0,7.0,9.0,8.0
2,2,A, 7, 23,6.0,8.0,8.0,6.0,9.0,2.0,8.0,6.0,8.0,6.0
2,2,A, 7, 23,10.0,9.0,9.0,8.0,9.0,6.0,8.0,9.0,10.0,9.0
2,2,A, 7, 23,5.0,3.0,4.0,5.0,5.0,2.0,7.0,4.0,5.0,7.0
2,2,A, 7, 23,9.0,4.0,8.0,3.0,7.0,5.0,2.0,5.0,9.0,7.0
2,2,A, 7, 23,8.0,9.0,8.0,8.0,5.0,5.0,9.0,6.0,7.0,7.0
2,2,A, 7, 23,9.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0
2,2,A, 7, 23,8.0,2.0,6.0,4.0,1.0,10.0,8.0,8.0,10.0,4.0
2,2,A, 7, 23,8.0,7.0,8.0,7.0,5.0,7.0,7.0,5.0,8.0,8.0
2,2,A, 7, 23,8.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0
2,2,A, 7, 23,8.0,7.0,6.0,8.0,8.0,6.0,7.0,5.0,7.0,8.0
2,2,A, 7, 23,9.0,8.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0
2,2,A, 7, 23,5.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0
2,2,A, 9, 6,5.0,3.0,4.0,4.0,6.0,4.0,6.0,8.0,5.0,7.0
2,2,A, 9, 6,8.0,9.0,8.0,7.0,8.0,7.0,9.0,9.0,7.0,8.0
2,2,A, 9, 6,7.0,8.0,8.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0
2,2,A, 9, 6,9.0,9.0,8.0,9.0,7.0,10.0,10.0,8.0,9.0,9.0
2,2,A, 9, 6,8.0,6.0,6.0,7.0,10.0,10.0,7.0,7.0,10.0,7.0
2,2,A, 9, 6,9.0,5.0,8.0,8.0,7.0,9.0,10.0,10.0,8.0,9.0
2,2,A, 9, 6,7.0,7.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,8.0
2,2,A, 9, 6,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
2,2,A, 9, 6,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2,2,A, 9, 6,8.0,7.0,8.0,9.0,8.0,7.0,10.0,10.0,7.0,8.0
2,2,A, 9, 6,8.0,7.0,8.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0
2,2,A, 9, 6,8.0,7.0,7.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0
2,2,A, 9, 6,2.0,3.0,2.0,6.0,4.0,3.0,7.0,6.0,1.0,4.0
2,2,A, 9, 6,9.0,7.0,7.0,9.0,8.0,10.0,10.0,10.0,9.0,10.0
2,2,A, 9, 6,6.0,7.0,7.0,8.0,6.0,6.0,9.0,8.0,8.0,7.0
2,2,A, 9, 6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
2,2,A, 9, 6,8.0,8.0,7.0,8.0,8.0,10.0,10.0,9.0,10.0,9.0
2,2,A, 9, 6,8.0,8.0,9.0,9.0,8.0,8.0,7.0,8.0,7.0,8.0
2,2,A, 9, 6,3.0,1.0,3.0,1.0,2.0,3.0,4.0,4.0,2.0,3.0
2,2,A, 9, 6,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0
2,2,A, 9, 6,10.0,10.0,10.0,10.0,7.0,9.0,10.0,9.0,10.0,10.0
2,2,A, 9, 6,8.0,8.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,9.0
2,2,A, 9, 6,10.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0
2,2,A, 9, 6,4.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0
2,2,A, 9, 6,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2,2,A, 9, 6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2,2,A, 9, 6,7.0,8.0,6.0,9.0,8.0,8.0,6.0,9.0,8.0,9.0
2,2,A, 9, 6,8.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,9.0,7.0
2,2,A, 9, 6,10.0,7.0,9.0,9.0,5.0,10.0,10.0,10.0,10.0,9.0
2,2,A, 9, 6,5.0,6.0,7.0,8.0,9.0,8.0,6.0,5.0,4.0,6.0
2,2,A, 9, 6,9.0,10.0,10.0,10.0,9.0,8.0,10.0,9.0,8.0,10.0
2,2,A, 9, 6,7.0,7.0,9.0,4.0,8.0,8.0,9.0,9.0,6.0,8.0
2,2,A, 9, 6,6.0,2.0,2.0,9.0,9.0,5.0,10.0,10.0,10.0,10.0
2,2,A, 9, 6,10.0,6.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0
2,2,A, 9, 6,9.0,5.0,8.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0
2,3,A, 14, 9,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0
2,3,A, 14, 9,9.0,9.0,9.0,8.0,7.0,9.0,8.0,8.0,9.0,9.0
2,3,A, 14, 9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2,3,A, 14, 9,8.0,8.0,8.0,9.0,8.0,10.0,9.0,10.0,10.0,9.0
2,3,A, 14, 9,9.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0
2,3,A, 14, 9,2.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0
2,3,A, 14, 9,9.0,8.0,6.0,9.0,6.0,10.0,9.0,5.0,6.0,7.0
2,3,A, 14, 9,7.0,9.0,8.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0
2,3,A, 14, 9,8.0,9.0,10.0,10.0,10.0,9.0,9.0,7.0,10.0,10.0
2,3,A, 14, 9,7.0,8.0,7.0,6.0,8.0,6.0,6.0,5.0,8.0,7.0
2,3,A, 14, 9,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0
2,3,A, 14, 9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
2,3,A, 14, 9,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2,3,A, 14, 9,3.0,2.0,4.0,3.0,4.0,6.0,5.0,6.0,5.0,4.0
2,3,A, 14, 9,9.0,9.0,7.0,9.0,9.0,9.0,8.0,9.0,10.0,9.0
2,3,A, 13, 2,8.0,9.0,8.0,9.0,7.0,6.0,9.0,9.0,9.0,8.0
2,3,A, 13, 2,8.0,8.0,7.0,7.0,2.0,8.0,9.0,5.0,8.0,7.0
2,3,A, 13, 2,9.0,9.0,8.0,9.0,8.0,4.0,8.0,9.0,9.0,8.0
2,3,A, 13, 2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2,3,A, 13, 2,9.0,8.0,9.0,9.0,8.0,8.0,9.0,10.0,8.0,9.0
2,3,A, 13, 2,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0
2,3,A, 13, 2,6.0,7.0,7.0,7.0,5.0,8.0,7.0,6.0,5.0,6.0
2,3,A, 13, 2,7.0,7.0,7.0,6.0,7.0,7.0,9.0,9.0,8.0,7.0
2,3,A, 13, 2,9.0,8.0,9.0,10.0,9.0,6.0,10.0,9.0,10.0,9.0
2,3,A, 13, 2,6.0,5.0,8.0,6.0,5.0,7.0,8.0,9.0,7.0,7.0
2,3,A, 13, 2,9.0,9.0,10.0,9.0,7.0,6.0,9.0,8.0,10.0,9.0
2,3,A, 13, 2,4.0,6.0,3.0,4.0,3.0,6.0,7.0,6.0,4.0,5.0
2,3,A, 13, 2,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0
2,3,A, 13, 2,9.0,10.0,9.0,10.0,10.0,6.0,10.0,8.0,10.0,10.0
2,3,A, 12, 8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2,3,A, 12, 8,9.0,5.0,8.0,9.0,8.0,9.0,8.0,7.0,7.0,9.0
2,3,A, 12, 8,9.0,8.0,9.0,10.0,9.0,8.0,9.0,9.0,9.0,10.0
2,3,A, 12, 8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2,3,A, 12, 8,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0
2,3,A, 12, 8,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2,3,A, 12, 8,7.0,6.0,7.0,6.0,9.0,9.0,8.0,7.0,6.0,6.0
2,3,A, 12, 8,8.0,7.0,7.0,8.0,9.0,8.0,8.0,7.0,7.0,9.0
2,3,A, 12, 8,9.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0
2,3,A, 12, 8,8.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,7.0
2,3,A, 12, 8,4.0,7.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0
2,3,A, 12, 8,4.0,6.0,5.0,5.0,6.0,10.0,10.0,1.0,5.0,5.0
2,3,A, 16, 13,7.0,5.0,6.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0
2,3,A, 16, 13,4.0,5.0,4.0,5.0,5.0,9.0,6.0,5.0,5.0,5.0
2,3,A, 16, 13,6.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,5.0,1.0
2,3,A, 16, 13,8.0,8.0,8.0,8.0,5.0,8.0,8.0,7.0,9.0,9.0
2,3,A, 16, 13,6.0,4.0,6.0,6.0,7.0,4.0,5.0,5.0,4.0,5.0
2,3,A, 16, 13,5.0,2.0,1.0,3.0,4.0,8.0,7.0,7.0,2.0,3.0
2,3,A, 16, 13,7.0,5.0,5.0,5.0,4.0,10.0,5.0,10.0,5.0,5.0
2,3,A, 16, 13,6.0,6.0,5.0,5.0,6.0,8.0,8.0,6.0,6.0,7.0
2,3,A, 16, 13,6.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0
2,3,A, 16, 13,8.0,7.0,9.0,8.0,7.0,8.0,9.0,8.0,7.0,9.0
2,3,A, 16, 13,10.0,9.0,9.0,9.0,9.0,9.0,9.0,4.0,8.0,9.0
2,3,A, 16, 13,9.0,7.0,8.0,5.0,6.0,10.0,8.0,8.0,6.0,8.0
2,3,A, 16, 13,4.0,4.0,5.0,4.0,4.0,9.0,5.0,9.0,6.0,5.0
2,3,A, 16, 13,7.0,6.0,6.0,7.0,8.0,9.0,8.0,8.0,7.0,8.0
2,3,A, 16, 13,5.0,3.0,4.0,3.0,8.0,8.0,3.0,5.0,5.0,3.0
2,3,A, 15, 11,9.0,8.0,8.0,7.0,6.0,3.0,8.0,6.0,9.0,8.0
2,3,A, 15, 11,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2,3,A, 15, 11,9.0,7.0,8.0,8.0,9.0,6.0,9.0,9.0,10.0,9.0
2,3,A, 15, 11,9.0,4.0,9.0,10.0,8.0,1.0,10.0,5.0,10.0,8.0
2,3,A, 15, 11,6.0,6.0,6.0,6.0,9.0,4.0,8.0,4.0,9.0,7.0
2,3,A, 15, 11,3.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0
2,3,A, 15, 11,5.0,4.0,5.0,6.0,5.0,1.0,7.0,5.0,5.0,5.0
2,3,A, 15, 11,8.0,6.0,7.0,7.0,8.0,4.0,7.0,5.0,8.0,7.0
2,3,A, 15, 11,7.0,5.0,5.0,7.0,7.0,2.0,6.0,6.0,6.0,4.0
2,3,A, 15, 11,8.0,8.0,9.0,8.0,8.0,5.0,7.0,6.0,10.0,8.0
2,3,A, 15, 11,8.0,7.0,7.0,6.0,7.0,3.0,9.0,5.0,8.0,9.0
2,3,A, 15, 11,8.0,4.0,4.0,4.0,5.0,1.0,8.0,4.0,3.0,6.0
2,3,A, 15, 11,9.0,8.0,8.0,10.0,8.0,3.0,9.0,7.0,10.0,9.0
2,3,A, 15, 11,10.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,10.0
2,3,A, 15, 11,8.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0
2,3,A, 15, 11,10.0,10.0,10.0,9.0,10.0,8.0,10.0,10.0,10.0,10.0
2,4,A, 20, 16,8.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,6.0
2,4,A, 20, 16,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2,4,A, 20, 16,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
2,4,A, 20, 16,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2,4,A, 20, 16,6.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
2,4,A, 20, 16,7.0,5.0,5.0,6.0,5.0,7.0,7.0,6.0,3.0,6.0
2,4,A, 20, 16,9.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0
2,4,A, 20, 16,8.0,8.0,9.0,8.0,6.0,10.0,9.0,8.0,6.0,8.0
2,4,A, 20, 16,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2,4,A, 20, 16,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2,4,A, 20, 16,6.0,5.0,5.0,5.0,5.0,10.0,5.0,6.0,4.0,6.0
2,4,A, 20, 16,7.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,8.0
